Country,year,Adult_Literacy_Rate,Youth_Literacy_Rate_Male,Youth_Literacy_Rate_Female,Literacy_Gender_Gap,Education_Index,Youth_Literacy_Avg,Literacy_Growth_Rate
Latin America And Caribbean (Wb),1978,79.92699,88.91357,88.15921,0.7543600000000055,85.66659,88.53639000000001,0.5503998768138896
Latin America And Caribbean (Wb),1979,80.32272,88.90134,88.52984,0.3715000000000117,85.91796666666666,88.71558999999999,0.49511435373708057
Latin America And Caribbean (Wb),1980,80.67739,88.79192,88.78442,0.00750000000000739,86.08457666666668,88.78817000000001,0.4415562620389224
Latin America And Caribbean (Wb),1981,81.07406,88.80603,89.15248,-0.34644999999999015,86.34418999999998,88.979255,0.49167430924574873
Latin America And Caribbean (Wb),1982,81.46111,88.80645,89.50078,-0.6943300000000079,86.58944666666667,89.153615,0.47740300658434265
Latin America And Caribbean (Wb),1983,81.84256,88.81133,89.84306,-1.031729999999996,86.83231666666666,89.32719499999999,0.46826025326687226
Latin America And Caribbean (Wb),1984,82.21321,88.83096,90.18232,-1.3513599999999997,87.07549666666667,89.50664,0.452881728039789
Latin America And Caribbean (Wb),1985,82.57384,88.86339,90.52011,-1.656720000000007,87.31911333333333,89.69175,0.43865213388456503
Latin America And Caribbean (Wb),1986,82.92527,88.89468,90.81932,-1.9246400000000108,87.54642333333334,89.857,0.4255948372995588
Latin America And Caribbean (Wb),1987,83.21761,89.05892,90.99998,-1.9410599999999931,87.75883666666665,90.02945,0.35253427574006846
Latin America And Caribbean (Wb),1988,83.70771,89.28155,91.37462,-2.0930699999999973,88.12129333333333,90.32808499999999,0.5889378462082817
Latin America And Caribbean (Wb),1989,84.1495,89.48341,91.8275,-2.3440899999999942,88.48680333333334,90.655455,0.5277769514898889
Latin America And Caribbean (Wb),1990,84.46787,89.62017,92.22177,-2.601600000000005,88.76993666666668,90.92097000000001,0.37833855221955925
Latin America And Caribbean (Wb),1991,85.06639,90.36628,92.7117,-2.34541999999999,89.38145666666667,91.53899,0.7085771193235946
Latin America And Caribbean (Wb),1992,85.66554,91.10965,93.19154,-2.0818900000000014,89.98890999999999,92.15059500000001,0.7043322280397613
Latin America And Caribbean (Wb),1993,86.25491,91.85488,93.63161,-1.7767300000000006,90.58046666666667,92.743245,0.6879895930148816
Latin America And Caribbean (Wb),1994,86.83326,92.59584,94.06351,-1.4676699999999983,91.16420333333333,93.329675,0.670512554009961
Latin America And Caribbean (Wb),1995,87.40622,93.34082,94.48672,-1.1459000000000117,91.74458666666668,93.91377,0.6598393288470339
Latin America And Caribbean (Wb),1996,87.77912,93.67079,94.78791,-1.11712,92.07927333333333,94.22935,0.4266286769980532
Latin America And Caribbean (Wb),1997,88.04446,93.85517,94.84745,-0.9922799999999938,92.24902666666667,94.35131,0.30228145372155346
Latin America And Caribbean (Wb),1998,88.39903,94.119,95.06855,-0.9495500000000021,92.52886000000001,94.593775,0.40271699093843427
Latin America And Caribbean (Wb),1999,88.71655,94.31359,95.3088,-0.9952100000000002,92.77964666666668,94.811195,0.3591894616943314
Latin America And Caribbean (Wb),2000,89.01666,94.49998,95.52891,-1.0289300000000026,93.01518333333333,95.014445,0.33827961073780166
Latin America And Caribbean (Wb),2001,89.17575,94.66916,95.67047,-1.0013099999999895,93.17179333333333,95.169815,0.17871935433209085
Latin America And Caribbean (Wb),2002,89.44306,95.12653,96.00816,-0.8816300000000012,93.52591666666667,95.567345,0.2997563799575609
Latin America And Caribbean (Wb),2003,90.0959,95.97106,96.6719,-0.7008399999999995,94.24628666666666,96.32148,0.7298945273115587
Latin America And Caribbean (Wb),2004,90.37227,96.02989,96.85742,-0.8275300000000101,94.41985999999999,96.443655,0.30675091763332496
Latin America And Caribbean (Wb),2005,90.33941,96.22208,97.04138,-0.8192999999999984,94.53429,96.63173,-0.036360711089811204
Latin America And Caribbean (Wb),2006,90.54231,96.45865,97.0112,-0.5525499999999965,94.67072,96.734925,0.22459743759672968
Latin America And Caribbean (Wb),2007,91.39063,96.67873,97.20545,-0.5267199999999974,95.09160333333334,96.94209000000001,0.9369321370307437
Latin America And Caribbean (Wb),2008,91.68934,96.89331,97.37636,-0.48305000000000575,95.31967000000002,97.13483500000001,0.32684970001848335
Latin America And Caribbean (Wb),2009,91.86467,97.12293,97.56849,-0.4455600000000004,95.51869666666666,97.34571,0.191221793067764
Latin America And Caribbean (Wb),2010,91.78517,96.99602,97.63176,-0.6357399999999984,95.47098333333332,97.31389,-0.08654034244068853
Latin America And Caribbean (Wb),2011,92.49057,97.45808,98.0236,-0.5655200000000065,95.99074999999999,97.74083999999999,0.7685337402545622
Latin America And Caribbean (Wb),2012,92.79948,97.6563,98.15077,-0.49446999999999264,96.20218333333332,97.903535,0.33399080576539397
Latin America And Caribbean (Wb),2013,92.78406,97.62371,98.11869,-0.4949799999999982,96.17548666666666,97.8712,-0.016616472419894723
Latin America And Caribbean (Wb),2014,93.28205,97.99299,98.40585,-0.4128599999999949,96.56029666666666,98.19942,0.5367193459738573
Latin America And Caribbean (Wb),2015,93.42686,98.05344,98.47674,-0.4233000000000118,96.65234666666667,98.26509,0.15523886964319278
Latin America And Caribbean (Wb),2016,93.86832,98.18215,98.59893,-0.4167800000000028,96.88313333333333,98.39053999999999,0.4725193589937504
Latin America And Caribbean (Wb),2017,93.89947,98.19944,98.55822,-0.3587800000000101,96.88571,98.37883,0.03318478481344478
Latin America And Caribbean (Wb),2018,94.08591,98.28612,98.63194,-0.34582000000000335,97.00132333333333,98.45903,0.19855277138411953
Latin America And Caribbean (Wb),2019,94.25567,98.33218,98.67044,-0.33826000000000533,97.08609666666666,98.50130999999999,0.18043084240775276
Latin America And Caribbean (Wb),2020,94.31331,98.32484,98.66679,-0.3419500000000113,97.10164666666667,98.495815,0.06115281977201459
Latin America And Caribbean (Wb),2021,94.49382,98.37138,98.72587,-0.3544899999999984,97.19702333333333,98.548625,0.19139398246121875
Latin America And Caribbean (Wb),2022,94.64692,98.43216,98.77126,-0.33910000000000196,97.28344666666665,98.60171,0.16202117768124857
Latin America And Caribbean (Wb),2023,94.79001,98.45885,98.80875,-0.3499000000000052,97.35253666666665,98.63380000000001,0.15118294393521303
Latin America And The Caribbean (Sdg),1974,78.71851,88.63671,86.8078,1.8289099999999934,84.72100666666665,87.72225499999999,0.0
Latin America And The Caribbean (Sdg),1975,78.73799,88.62967,86.82491,1.8047600000000017,84.73085666666667,87.72729000000001,0.024746403355457858
Latin America And The Caribbean (Sdg),1976,79.08725,88.74226,87.22744,1.5148200000000003,85.01898333333334,87.98485,0.44357241021772964
Latin America And The Caribbean (Sdg),1977,79.49001,88.82889,87.67581,1.1530800000000028,85.33157,88.25235,0.5092603422169883
Latin America And The Caribbean (Sdg),1978,79.9275,88.91384,88.15953,0.7543099999999896,85.66695666666668,88.536685,0.5503710466258527
Latin America And The Caribbean (Sdg),1979,80.32321,88.90161,88.53014,0.3714700000000022,85.91832000000001,88.71587500000001,0.4950861718432398
Latin America And The Caribbean (Sdg),1980,80.67787,88.7922,88.78471,0.007489999999990005,86.08492666666666,88.788455,0.4415411186878604
Latin America And The Caribbean (Sdg),1981,81.07452,88.8063,89.15275,-0.34645000000000437,86.34452333333333,88.979525,0.49164659404121736
Latin America And The Caribbean (Sdg),1982,81.46156,88.80672,89.50103,-0.6943100000000015,86.58977,89.153875,0.4773879635673328
Latin America And The Caribbean (Sdg),1983,81.84299,88.81159,89.84329,-1.0317000000000007,86.83262333333334,89.32744,0.4682331151036001
Latin America And The Caribbean (Sdg),1984,82.21363,88.83121,90.18253,-1.3513200000000012,87.07579,89.50686999999999,0.45286713009873303
Latin America And The Caribbean (Sdg),1985,82.57424,88.86364,90.52032,-1.6566799999999944,87.31940000000002,89.69198,0.4386255661013916
Latin America And The Caribbean (Sdg),1986,82.92566,88.89493,90.81951,-1.9245799999999917,87.54669999999999,89.85722,0.42558066535034467
Latin America And The Caribbean (Sdg),1987,83.21799,89.05918,91.00017,-1.9409899999999993,87.75911333333333,90.029675,0.3525205587751712
Latin America And The Caribbean (Sdg),1988,83.70807,89.2818,91.3748,-2.0929999999999893,88.12155666666666,90.3283,0.5889111236645039
Latin America And The Caribbean (Sdg),1989,84.14984,89.48365,91.82766,-2.3440099999999973,88.48705,90.655655,0.5277507891413569
Latin America And The Caribbean (Sdg),1990,84.4682,89.6204,92.22191,-2.6015099999999904,88.77017,90.921155,0.3783251400121479
Latin America And The Caribbean (Sdg),1991,85.0667,90.36647,92.71183,-2.3453599999999994,89.38166666666667,91.53915,0.7085506735079017
Latin America And The Caribbean (Sdg),1992,85.66582,91.10981,93.19165,-2.0818399999999997,89.98909333333332,92.15073,0.7042943948689651
Latin America And The Caribbean (Sdg),1993,86.25516,91.85501,93.63171,-1.7767000000000053,90.58062666666666,92.74336,0.6879523245093555
Latin America And The Caribbean (Sdg),1994,86.83348,92.59595,94.06359,-1.467640000000003,91.16434,93.32977,0.6704758300836611
Latin America And The Caribbean (Sdg),1995,87.40642,93.34091,94.48679,-1.1458800000000053,91.74470666666666,93.91385,0.659814624497379
Latin America And The Caribbean (Sdg),1996,87.77931,93.67088,94.78797,-1.1170900000000046,92.07938666666666,94.22942499999999,0.4266162599955381
Latin America And The Caribbean (Sdg),1997,88.04464,93.85525,94.84751,-0.9922600000000017,92.24913333333332,94.35138,0.3022694072213561
Latin America And The Caribbean (Sdg),1998,88.3992,94.11908,95.06861,-0.94953000000001,92.52896333333335,94.593845,0.40270480974196055
Latin America And The Caribbean (Sdg),1999,88.71671,94.31367,95.30886,-0.9951899999999938,92.77974666666667,94.81126499999999,0.35917745861955286
Latin America And The Caribbean (Sdg),2000,89.01682,94.50005,95.52896,-1.0289099999999962,93.01527666666665,95.014505,0.3382790006527303
Latin America And The Caribbean (Sdg),2001,89.17591,94.66923,95.67052,-1.0012899999999973,93.17188666666668,95.16987499999999,0.1787190330995836
Latin America And The Caribbean (Sdg),2002,89.44321,95.1266,96.00821,-0.8816100000000091,93.52600666666666,95.56740500000001,0.2997446283418803
Latin America And The Caribbean (Sdg),2003,90.09602,95.97111,96.67193,-0.7008200000000073,94.24635333333333,96.32151999999999,0.729859762412377
Latin America And The Caribbean (Sdg),2004,90.37239,96.02994,96.85745,-0.8275100000000037,94.41992666666665,96.44369499999999,0.30675050906798784
Latin America And The Caribbean (Sdg),2005,90.33953,96.22213,97.04141,-0.819279999999992,94.53435666666667,96.63177,-0.03636066280863215
Latin America And The Caribbean (Sdg),2006,90.54242,96.45869,97.01123,-0.5525399999999934,94.67078,96.73496,0.22458606990760632
Latin America And The Caribbean (Sdg),2007,91.39071,96.67877,97.20547,-0.5267000000000053,95.09165,96.94212,0.9368978651111748
Latin America And The Caribbean (Sdg),2008,91.68941,96.89334,97.37639,-0.48305000000000575,95.31971333333333,97.13486499999999,0.32683847187531256
Latin America And The Caribbean (Sdg),2009,91.86474,97.12295,97.56851,-0.4455600000000004,95.51873333333333,97.34573,0.19122164708007539
Latin America And The Caribbean (Sdg),2010,91.78525,96.99604,97.63178,-0.6357400000000126,95.47102333333333,97.31390999999999,-0.08652939092843592
Latin America And The Caribbean (Sdg),2011,92.49063,97.4581,98.02361,-0.5655100000000033,95.99078000000002,97.74085500000001,0.7685112804072469
Latin America And The Caribbean (Sdg),2012,92.79953,97.65631,98.15077,-0.49445999999998946,96.20220333333334,97.90353999999999,0.33397977719473726
Latin America And The Caribbean (Sdg),2013,92.78411,97.62372,98.11869,-0.494969999999995,96.17550666666666,97.871205,-0.016616463467011844
Latin America And The Caribbean (Sdg),2014,93.28208,97.99299,98.40585,-0.4128599999999949,96.56030666666668,98.19942,0.536697501328609
Latin America And The Caribbean (Sdg),2015,93.42689,98.05344,98.47674,-0.4233000000000118,96.65235666666666,98.26509,0.15523881971757358
Latin America And The Caribbean (Sdg),2016,93.86834,98.18215,98.59892,-0.41677000000001385,96.88313666666666,98.390535,0.47250850370808006
Latin America And The Caribbean (Sdg),2017,93.89949,98.19944,98.55821,-0.3587700000000069,96.88571333333334,98.378825,0.03318477774294504
Latin America And The Caribbean (Sdg),2018,94.08592,98.28611,98.63194,-0.3458300000000065,97.00132333333333,98.459025,0.19854207940852575
Latin America And The Caribbean (Sdg),2019,94.25568,98.33217,98.67043,-0.3382599999999911,97.08609333333334,98.5013,0.18043082323051518
Latin America And The Caribbean (Sdg),2020,94.31331,98.32483,98.66678,-0.3419499999999971,97.10164000000002,98.495805,0.061142203843855825
Latin America And The Caribbean (Sdg),2021,94.49382,98.37138,98.72585,-0.35446999999999207,97.19701666666667,98.548615,0.19139398246121875
Latin America And The Caribbean (Sdg),2022,94.64692,98.43215,98.77125,-0.33910000000000196,97.28344,98.6017,0.16202117768124857
Latin America And The Caribbean (Sdg),2023,94.79,98.45884,98.80874,-0.3499000000000052,97.35252666666668,98.63379,0.1511723783510499
Latvia,1989,99.0,100.0,100.0,0.0,99.66666666666667,100.0,0.0
Latvia,2000,100.0,100.0,100.0,0.0,100.0,100.0,1.0101010101010166
Latvia,2011,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Lebanon,2007,90.0,98.0,99.0,-1.0,95.66666666666667,98.5,0.0
Lebanon,2009,91.0,99.0,99.0,0.0,96.33333333333333,99.0,1.1111111111111072
Lebanon,2018,93.0,98.0,96.0,2.0,95.66666666666667,97.0,2.19780219780219
Lesotho,2000,86.0,85.0,97.0,-12.0,89.33333333333333,91.0,0.0
Lesotho,2006,66.0,66.0,85.0,-19.0,72.33333333333333,75.5,-23.25581395348837
Lesotho,2009,76.33333333333333,82.23,94.25,-12.019999999999996,84.27111111111111,88.24000000000001,15.656565656565657
Lesotho,2014,86.66666666666667,87.37,96.52,-9.149999999999991,90.18555555555555,91.945,13.537117903930152
Lesotho,2016,97.0,97.0,100.0,-3.0,98.0,98.5,11.923076923076925
Lesotho,2018,86.24087,92.35318,98.26914,-5.915959999999998,92.28773,95.31116,-11.091886597938139
Liberia,1984,32.0,63.0,34.0,29.0,43.0,48.5,0.0
Liberia,2007,32.0,77.33,51.49,25.839999999999996,53.60666666666666,64.41,0.0
Liberia,2013,32.0,83.75,63.2,20.549999999999997,59.65,73.475,0.0
Libya,1984,60.0,98.0,80.0,18.0,79.33333333333333,89.0,0.0
Lithuania,1989,98.0,100.0,100.0,0.0,99.33333333333333,100.0,0.0
Lithuania,2001,100.0,100.0,100.0,0.0,100.0,100.0,2.0408163265306145
Lithuania,2011,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Low-Income Countries,1988,46.47354,66.71126,48.29523,18.41603,53.826676666666664,57.50324499999999,0.0
Low-Income Countries,1989,46.89375,66.95475,48.77668,18.178070000000005,54.20839333333333,57.865715,0.9041919337326121
Low-Income Countries,1990,47.39165,67.07243,49.3418,17.730629999999998,54.60196,58.207115,1.061761961881924
Low-Income Countries,1991,47.6823,66.51073,49.06629,17.444439999999993,54.41977333333333,57.78851,0.6132936920322463
Low-Income Countries,1992,47.82185,65.81742,48.62732,17.1901,54.088863333333336,57.22237,0.29266625141823877
Low-Income Countries,1993,48.03085,65.46683,48.67551,16.79132,54.05773,57.07117,0.43703871765730096
Low-Income Countries,1994,48.31109,65.2399,48.86828,16.371620000000007,54.13975666666667,57.05409,0.5834583397961834
Low-Income Countries,1995,48.676,65.38342,49.07685,16.30657,54.37875666666667,57.230135000000004,0.7553338167282098
Low-Income Countries,1996,49.04267,65.14389,49.51929,15.624600000000001,54.568616666666664,57.33159,0.7532870408414771
Low-Income Countries,1997,49.73331,65.1523,50.22734,14.924959999999999,55.037650000000006,57.68982,1.4082430667009094
Low-Income Countries,1998,50.43019,65.44507,50.86919,14.575879999999998,55.58148333333333,58.15713,1.4012339013832031
Low-Income Countries,1999,50.97881,65.61281,51.3748,14.238009999999996,55.98880666666667,58.493804999999995,1.0878800972195402
Low-Income Countries,2000,51.39866,65.38389,52.02636,13.357529999999997,56.269636666666656,58.705124999999995,0.8235774824873143
Low-Income Countries,2001,52.04716,65.59562,52.93063,12.664989999999996,56.85780333333333,59.263125,1.2617060444766404
Low-Income Countries,2002,52.7164,69.68612,53.16253,16.523590000000006,58.521683333333335,61.424324999999996,1.285833847610518
Low-Income Countries,2003,53.11349,69.71195,53.98688,15.725070000000002,58.93744,61.849415,0.7532570509367176
Low-Income Countries,2004,53.58198,70.33244,54.67853,15.653910000000003,59.53098333333333,62.50548500000001,0.8820546343311308
Low-Income Countries,2005,53.99721,70.52606,55.26611,15.259950000000003,59.92979333333333,62.896085,0.7749433671544015
Low-Income Countries,2006,52.1799,69.59228,53.09764,16.494640000000004,58.28994,61.34496,-3.3655627762989915
Low-Income Countries,2007,53.41816,70.68146,55.32036,15.3611,59.80666,63.000910000000005,2.3730593581053228
Low-Income Countries,2008,54.31401,71.80143,56.8147,14.986729999999994,60.97671333333333,64.308065,1.6770513997486969
Low-Income Countries,2009,54.82347,72.47431,57.81614,14.658170000000005,61.704640000000005,65.145225,0.9379900324059998
Low-Income Countries,2010,55.31973,72.70415,59.04808,13.65607,62.357319999999994,65.876115,0.9051962599229801
Low-Income Countries,2011,57.35872,74.51943,62.78945,11.729979999999998,64.8892,68.65444,3.685827823093124
Low-Income Countries,2012,57.80881,75.36368,63.71834,11.645340000000004,65.63027666666666,69.54101,0.7846932428059894
Low-Income Countries,2013,58.65501,76.16065,65.1674,10.993250000000003,66.66102000000001,70.66402500000001,1.46379072670757
Low-Income Countries,2014,59.07083,76.44838,65.83823,10.610150000000004,67.11914666666667,71.143305,0.7089249494629746
Low-Income Countries,2015,59.74246,76.84152,67.00946,9.832059999999998,67.86448,71.92549,1.136990964914486
Low-Income Countries,2016,60.4267,77.04158,68.24464,8.796939999999992,68.57097333333333,72.64311000000001,1.1453160783804206
Low-Income Countries,2017,61.48362,77.66572,69.65888,8.006839999999997,69.60274,73.66229999999999,1.7490943572957107
Low-Income Countries,2018,61.45404,77.19465,69.14331,8.051339999999996,69.264,73.16898,-0.048110374763232766
Low-Income Countries,2019,61.52847,77.0154,69.56879,7.446609999999993,69.37088666666666,73.292095,0.12111490147759252
Low-Income Countries,2020,61.69004,77.10644,69.91852,7.187920000000005,69.57166666666667,73.51248000000001,0.26259388539973116
Low-Income Countries,2021,62.18141,77.44955,70.70328,6.7462699999999955,70.11141333333335,74.076415,0.7965143157631305
Low-Income Countries,2022,62.63246,77.73687,71.45326,6.283609999999996,70.60753,74.595065,0.7253775686334674
Low-Income Countries,2023,63.03853,77.95494,72.08086,5.874079999999992,71.02477666666667,75.0179,0.648337938506649
Lower-Middle-Income Countries,1975,44.26188,67.62587,44.69813,22.927740000000007,52.19529333333333,56.162000000000006,0.0
Lower-Middle-Income Countries,1976,44.36313,67.70277,44.85917,22.843600000000002,52.30835666666667,56.280969999999996,0.22875214518678355
Lower-Middle-Income Countries,1977,44.89862,68.08382,45.75351,22.330310000000004,52.91198333333333,56.918665000000004,1.2070609084616102
Lower-Middle-Income Countries,1978,45.45136,68.39049,46.65274,21.73775,53.498196666666665,57.521615,1.2310846079456317
Lower-Middle-Income Countries,1979,46.00061,68.59643,47.51585,21.080579999999998,54.03763,58.05614,1.2084346871028773
Lower-Middle-Income Countries,1980,46.53306,68.70098,48.29649,20.404490000000003,54.510176666666666,58.498734999999996,1.1574846507470093
Lower-Middle-Income Countries,1981,47.06519,68.80225,49.00895,19.793300000000002,54.95879666666667,58.9056,1.1435525624147624
Lower-Middle-Income Countries,1982,47.63435,68.97708,49.84318,19.133900000000004,55.48487,59.410129999999995,1.2093013966372856
Lower-Middle-Income Countries,1983,48.12107,69.13491,50.57199,18.562920000000005,55.942656666666664,59.85345,1.0217836498241484
Lower-Middle-Income Countries,1984,48.72107,69.30184,51.51703,17.78481,56.513313333333336,60.409435,1.2468550678528034
Lower-Middle-Income Countries,1985,49.32205,69.52071,52.47755,17.043159999999993,57.106770000000004,60.999129999999994,1.233511497181805
Lower-Middle-Income Countries,1986,49.83683,69.71321,53.3461,16.367110000000004,57.63204666666667,61.529655000000005,1.0437116867607843
Lower-Middle-Income Countries,1987,50.71524,70.18854,54.44793,15.740610000000004,58.450570000000006,62.318235,1.7625719773910253
